Image_name,Processed_Text,True_Label,political_specific_count,political_specific_ratio,LR_Prediction,LR_Correct,NN_Prediction,NN_Correct,All_Models_Agree,Majority_Vote
train1069.jpg,মাটির ব্যাংকে প্রতিদিন টাকা রেখে বছর পর ব্যাংক ভেঙ্গে যখন টাকা পাওয়া যায় আম্মু polls had আমি কিতার মধ্যে টাকা ঢালতাছি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2413.jpg,ই!ল কেদারায় আসন গ্রহন করুন faccbookcom কেরেচেয়ার নাই?,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2581.jpg,বকসের মধ্যে বসে আঁছি কারণ মেয়েটি বলেছিল ইনবক্সে আসতে act,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1975.jpg,আজান শুন আড়াহুড়ো করে ইফতার শুরুট করে দেওয়া আমি ওরিওবয় পশেরঘরেবাইলেআজান চালিয়েবসেথাকাআমার ছোটভাই ওরিওবয়,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1831.jpg,প্রিয় ছাত্র ছাত্রিরো. akin trolls ski rolls akin trolls akin trolls পড়ালেখা হইল এক ধরনেরপ্যোঁরা যেখানে তোমাকে পার করিতে হরে এত্তগুলা বাঁশের বেড়া! trolls,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1402.jpg,pad era জন্মদিনে কি গিফটনিরি? uradhura troll বেবিডিল রেবি ডল com urudhuron কি? ঠিকাছে বারবিডলীদিয়েন,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0811.jpg,"সেমিস্টার ফাইনাল, সে তো এক বিভীষিকার নাম বলো সেনমিস্টার সিস্টেমের সুবিধা কি? সুবিধী তো জানি না from sem final কিন্তু বছরে বার বেইজ্জতি ঠিকই হয়",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1368.jpg,আমাদের সবার এমন একজন বন্ধু থাকে যেবার মাসে তের বার ছযাঁক খায় আরসপ্রতিটা মেয়েকেসিরিয়াস ভালোবাসতো,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0043.jpg,না চুদে নিব্বি খেতাব পেলাম দিব্বি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2284.jpg,ঢাকা নিউ মাকেটে ব্যবসায়ী ছাত্র দের তুমুল সংঘষ! সংঘর্যে বিএনপি জড়িত!,Political,1,0.09090909090909091,Political,True,Political,True,True,Political
train1960.jpg,সৃষ্টিকর্তা নকিসব ছেলের জন্য একটিকরে মেযে বনিয়েছেন keri আমরটী মনেহয় গুমহইয়া গেঁছে শালার খুইজই পই না,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1646.jpg,তেকিনা তেমন ভারতে ফ্যাসিজম সৃষ্টির অন্যতম স্পনসর কিছু,Political,1,0.125,Political,True,Political,True,True,Political
train2013.jpg,জীবনে প্রথম বার যখন কেউ রক্তদান করে তখন! রক্তদাতাঃ এসি কৃতি শিক্ষ্য আমার জীবন এখন সার্থক!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0219.jpg,ডাক্তার সাব আমারেবাঁচান আমি ঘুমাইলে চোখে দেখি না খাইলেক্ষুধা লাগে না আপিনি রোজসকালো একটী ছাগিলের ডিন radio bonbon আর এক গ্লাস মুরগির দুব খাবেন তিহিললৌ তঠঠক হয়েযাবেনী,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1935.jpg,পড়েন? কেন বাসীয় পড়ার ফার্মেসীতে জায়গা নাই vice কিসে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0531.jpg,বর্তমানে আমাবদের জাতীয় পড়া বাদ দিম ফোন নিয়ে পডে থাক!! ফুচকী আর আম্মু দের জাতীয় বকী মোবাইলেন ভেতর ঢুইকা কাজ,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2482.jpg,সুকন্যাকেগরেফতারীকরে কেরলো!? এটাতো ভালো উদ্যোগ বাবার কাছে থাকতে পারবে কেউ তো পাশে থাকবে,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train0225.jpg,oadenalibelasee ক্যাপসুল মার্কেট tangaila sarcasm ক্যাপসুল মার্কেট secrets rest,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0922.jpg,com faizlamikorbi কিরে তোর বাবা না দাঁতের ডাক্তার? তোর ভাই দাঁত ছাড়া জন্ম নিলো কেন? faizlami forbid তার বাবাও তো দর্জি তাইলে তোর ভাই লেংটা জন্ম নিলো কেন?,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1033.jpg,ক্রযীশ যখন তীর জএয এর সথে কীপল পপক দেয় shabby ফাইট্টা যায়. ফাইট্টা যায় বুকটা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1660.jpg,অপীরেশনরপর আজই তৌআপনার চোখেরপট্টিখুলল wwwfunboxlol তা এখন কেমন দেখছেন মা? দেখছি তুমি মাসখানেকযাবৎঘরদোর ভালৌ করে পরিষ্কার করোনী সারা বাড়িতে কেমন ধূলো জনে আছে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2092.jpg,আমি ফাইসাগেঁছি আমিফাইসা গেছি baby bribe মাইনকীর চিপীয়,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0896.jpg,লোকলজ্জা নয় গর্বের সাথে বলছি স্কুল জীবনে কখনো স্কুল ফাকি দিয়ে কোথাও ঘুরতে যাই নাই,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1568.jpg,when you see group tabling hours coming towards you যদি বেগতিক দেখেন ঝাইড়া একটা দৌড় দিবেন,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2073.jpg,যখনীতুমি এগুধুমাত্র ত্রেকজনের সাথেকেথ বলে সেওরিপ্লাইদেয়নাৎ! ত্মারমুড়ঃ halalmeme artful ন্তু,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1708.jpg,ক্লাস সেভেনের পিচ্চি মামা একটা গৌল্ডলিফ দেন তৌ দৌকানের আশেপাশের মানুষজন চঢ,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2566.jpg,ফেল করল বাপে com armshrderiom হারামজাদী তোর পিছে এতো টাকী খরচ করছি ফেল করতে!!! আর পাশ করলে বন্ধুরী paella হালারপুতআমাগোরে থুইয়া একা পশি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0907.jpg,flat fixes ane law since bhinluesh uincledete suicide bainiidey jainlauisi ব্রো পৃথিবীর উচ্চতা কতঃ মিটার uuitalt thine tic laue since bhinlubh sinclair bewniiadisi ask did qiiclaue bailey guzsyou red woitdbro ব্রোৎ bianca,NonPolitical,1,0.03125,Political,False,NonPolitical,True,False,Political
train1065.jpg,veii বেচারাম তেখন সিপেএম করতো tattoo,Political,1,0.16666666666666666,Political,True,Political,True,True,Political
train0291.jpg,ভাইআবাইলোফফরিটিভি দেখবকিভা? মোবাইলের ক্যামরাটাঅন করোটিভিরসামনেধেরা! tibia,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1002.jpg,মী আমার নীল জামাকই ওইডা দিয়বথরুমের পা মুছার লেকড়া বানাই ফেলসি kiushu আমার প্রিয় জামা ছিলো ওইটী চুপথক,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0570.jpg,যখন আপনারা উভয়েই কোরোণা ভাইরাসে আক্রান্ত রোগীদের কথা লুকিয়ে রাখা চেষ্টা করেন,Political,2,0.16666666666666666,Political,True,Political,True,True,Political
train2443.jpg,skis troll akin trolls experience ছাডা চাকরি হবে না! hiiebif alibis tolls aka iirdjls albi trolls চাকরি ছাডা experience হবে না! alibi rolls ski brieetrci abs trolls অহন আমি কি করবাম!? trolls,NonPolitical,2,0.0625,Political,False,Political,False,True,Political
train1601.jpg,faicebai পরীক্ষা কি শুধনু ছেলেরা দেয় violin পরীক্ষা ছেলেরা দেয় মেয়েরা দেয় কিন্তু পত্রিকাতে শুধুমেয়েদের ছবি আসে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0453.jpg,টার্গেট ছিল ike aware করছি সমস্যা?,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1741.jpg,"চায়ের কাপে ভেজানো বিস্কুট একটাই শিক্ষা দেয় কারোর প্রতি এতটাও ডুবে যেওনা,যাতে নিজেকেই ভেঙে পড়তে হয় শনেন",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2375.jpg,"cow smuggling পুরসভাতেই অনুব্রত সুকন্যার নামে রয়েছে কমেকশো কাঠা জমি, দাম শুনলে অবাক হবন saurel কেশ ফলযা সুরবললয মতেন সদকব নিটোলে মি খ্রামমি? মি cash সম্পতি বেড়েছে বকেট গতিত সিরিতণ সুত্র খদা বরপাব সুনবোন সায় নেভেছে প্রাণ এটা তো মাত্র বাকি কোথায় আড়ে সেঢা জান তো! fees বোলপুর",Political,1,0.020833333333333332,Political,True,NonPolitical,False,False,Political
train1145.jpg,চার বোতাল ভদকা কাম মেরা রোজকা uradhura troll চুপ !এত গরমে রোজ চার পারচ লিটার জল খা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1177.jpg,সরকার যদি আপনার বাসার নিচে তেলের খান পায় তাহলে সেটা সরকারের যদি গাজা পায় সেটা আপনার বান wow life কিন্তু thug,NonPolitical,1,0.047619047619047616,Political,False,Political,False,True,Political
train1969.jpg,"সবাইবিলে ছেলে হোক,মেয়ে হোক,দূটি সন্তানই tum shilfiiel কিম্ভ কেউবলেনী মিস্টার ফাইনাল সে তো এক বিভীষিকার নাম tlguiiliseeiilbl oculi stile iiruuiil emilie guin tina cutis iuuinial সাবজেক্ট যাই হোক যথেষ্ট ঘেংষ্ট",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0519.jpg,এই কনঃকনে শীতের সকালে যাদের প্রাইভেটআছে rarngallasarasnid তাদের জন্য এককম্ল সমবেদনী,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2025.jpg,felloes বুংলজরসতায়যিনজট ski bad sky rolls শালার আমি যেদিকে থাকি ঐদিকেই বেসিষনন আটিকইয়ারা! হহ,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1432.jpg,পিসি সরতঅরপ্রতীক heres,Political,2,0.6666666666666666,Political,True,Political,True,True,Political
train2122.jpg,গরম দিনে পায়খানা থেকে বাইর হওয়ার পর চন্দ্র,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1154.jpg,আত্মনির্ভর শব্দটা উচ্চারণ করতে যতবার হোঁচট খেয়েছি ভারতের আত্মনির্ভর হতে তির চেয়েও অনেক রেশী দেরী হিরে তোরা বরঃ তিতদিন হোয়্যাটসঅ্যাপ ইউনিভাসিটিতে রীব মানুষকে বাস্তুহারা করা এনআরসি কেন প্রেয়োজন সেই বিষয়ে পড়াশোনা করা,Political,1,0.03125,Political,True,NonPolitical,False,False,Political
train1903.jpg,comzfaizlbmikorbi gfhizlamerorbi গালফ্রেন্ডঃ বয়ফ্রেন্ডঃ তুমি আমাকে আমার একটা মোবাইল কতটুকুভালবাসো?? আরতিমি তার সিম কার্ড লফেন্ড বয়ফ্রেন্ডঃ from faizlamikorbj hood মলোমনে thanked ওবুবেনি আমি কতো লাকি মোবাইলটা does সিমওয়ালা হিদয়টা gfhizlamii horse,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1650.jpg,আপনার সামনে অনারস আর পাস দুটো কোর্স দেখতে পারছেন? হ্যাঁঅনাস নিয়ে নিয়েছি ভুল করেছেন এবার বাঁশ ঝাড় নিতে থকুন,NonPolitical,1,0.05263157894736842,Political,False,Political,False,True,Political
train1595.jpg,আম্বু আমি পড়ানারচাপ পম গনগরকা tieedru really,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0024.jpg,মা ওই যে ইয়ের উপ্রে আছে ওইটা নিয়া এর নিচে রাখা লে আমি strain,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2759.jpg,ninja বলো তো আট দশে কত হয়? nimbi আশি ninja আমি তোমায় ভালোবাসি pencil tough,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0987.jpg,new years,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1654.jpg,যতটা দূর্গা পূজোর সময়ে অষ্টমির বিকালে খিঁচুড়ি পরিবেশন করার আগে এক বালতি খিঁচুড়ি আগেই নিরাপদে তুলে রেখে দিই!! আমাককতটযনিরাপদ রেখেছযুম্বা achincya,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1532.jpg,দেশেরশান্তিকামনায় মোনাজাতকরে hkebhf আর রাস্তায় গাড়িতে আগুন জ্বলে,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train0917.jpg,জেনারেটর ছবিতোলা যায় tibial java fake bail otalgia fall bail ofaalali bail orphan fall ball idea জেনারেটর দিয়ে ছবি তোলা pal off java আর ক্যামেরা দিয়ে প্রিন্ট করা হয় ঠিকনা! দিয়ে omar,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2099.jpg,সুজস চক্রবর্তাবে গ্রেফতার করে জিঞঞাসাবাচ করা উচি seines দড দধচগওখ শদভড় বেনিফিসিযাবীর র্ষবসী ডড? গেংর ণ্ডাসালদী উচি,Political,1,0.058823529411764705,Political,True,Political,True,True,Political
train2011.jpg,ইয়াম্মামাললানিমন্ডী সাথ বেযাদস কয়টাপা ভুঁইদ্রভ থলিপ! গুমডান আম্না কোঢুল কুদ্দা মারদিলীয়ে খেললামিদ পিন বেয়াদপ ওই তাইলে ঠিক্র অষ্ট,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1563.jpg,ধর্ম তলায় এসে যখন জানতে পারো আজ ডিম ভাত পাবে লাঞ্চে যখন জানতে পারো ডিম ভাত শেষ তাই আর পাচ্ছ না,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2426.jpg,"খোদা,এত গরম কেরে? বর্ষা গেল কই? key aware bach বর্ষয তা বাপের বোড়ি বেড়াতে গেছে bunch",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2619.jpg,size যে গরম পড়ছে যাই গোসল করে ঠান্ডা হই ralrebau ফইন্নির ঘরে ফইননি পানিও গরম কিণত,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0755.jpg,"দোস্ত বিল গেটসের মেয়ের সাথে আমার min বিযে ঠিক সত্যি? ক্যামনে? uituunnn মানে আমি রাজি, এখন তারা রাজি mimic হইলেই হয়! see",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2474.jpg,banclaipei যেভাবে ম্যাকবুকে পিসি গেমস খেলবেন,NonPolitical,1,0.16666666666666666,Political,False,Political,False,True,Political
train0711.jpg,একটাকরিতাববলতা আচিবৈলছিজ কবিতরনাম ডাইলো wilier কমলা খেলিগরুখেলি যেলি নদীর বালি নিজয়েলিবউকোদিলি বাদগরেল না শালী দুঢু,Political,1,0.06666666666666667,Political,True,Political,True,True,Political
train1865.jpg,গতারাইতে সেরান স্বপ্ন দেখছি তাই ভাই ভাবীরে দেখছেন? ফহিন্নিরে ফহিন্নি আমি দুঃস্বপ দেখছিনিরে!!! fakilbaj,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1286.jpg,বন্ধু অর্ধেক বিড়ি খেয়ে বাকি অধেক যখন আমাকে দেয় পডে যখন যানতে পারি ওর করনা আছে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1007.jpg,আমি jurnjgena আমার জুতায় আছে ফিতা sunhat আমিশেখ হাণনয আমার বোপজোতির পিতা effbiji,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2462.jpg,গণতন্ত্রের মমতা লজ্জা ব্যানাজী,Political,2,0.5,Political,True,Political,True,True,Political
train1454.jpg,আব্বু ঈবদর জামা কিনে দিবা না? মুখে বললে হবেনা brae যাওদরখাস্ত লিখে নিয়ে আসো!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0664.jpg,বেগমসাহেব কাজের বুয়া বাথরুম ধুষয়ে ঘর মুছেদে আজকেনদিবস,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1522.jpg,যখন ম্যাচে করে বাজ লাগাই এবং ম্যাচই মারা খাই লে আমি আমি খিতার ভিতর টিয়া ঢালতাছি?,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2293.jpg,টা প্রাইভেট পরেও ফেল করা আমি আমার বাবা আমি কিতার মধ্যে টাকা ঢালতাছি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2152.jpg,"মাথাপিছু আয় বেড়ে ডলার, জিডিপি প্রবৃদ্ধি ছঁ ঢঁ মাথাপিছু আয় ডিতায হালি টাকা",Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train0815.jpg,urraphuraa কম খরচে কিভাবে মেয়ে পটানো যায়? uradhura troll চয়িনী door কিনে pad era,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2086.jpg,hkeebai তরিখয়ে নাকি ফেসবুক বন্ধ কইরা দিরো তাইলেসরদিনঘরে বইস বইসাচকি করমু বুঝছি এখনসরকার বিরধি আন্দোলননমা লাগবো,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train0464.jpg,youtube jury,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1160.jpg,প্রতিবার মানুষ আমার নাম ভূল উচ্চারণ করলে পেরেতাম তাহলে তোমাইক্রোসফটের আগেইআমি লিংকডইন কিনে ফেলতেপারতাম banana গং microsoft linked,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0658.jpg,পারবো না হতে আমি রোমিও meme অভদ্র,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2182.jpg,কি ভাবে ফটো তুলার মানুষ আছেনাকি আমার মতন সন্নযাসী হয়ে আছৌ,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0204.jpg,সবার এমন বন্ধু আছে যে carpal পরিক্ষার আগে দোস্ত ফেল নিয়াও টানাটানি! fake jazz birizzzzl রেজাল্টের পরে. পাইছি মামা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1860.jpg,পার্কে ইটিশ পিটিশ অনেক করছো সবাইকে সচেতেন করো ত্রেসব বন্ধ করো!!!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0381.jpg,নোদিঢাকায় এসে যেভাবে উষ্ণ অভ্যর্থনা পেলেন baby তিনি ঢাকায় এসে যেভাবে আনাদের উষ্ণ অভ্যর্থনা দিলেন,Political,0,0.0,NonPolitical,False,NonPolitical,False,True,NonPolitical
train1853.jpg,খেলর সময় ধন বলের মুখোমুখি সংঘষ বিদ্যমান লে দর্শকমন্ডলি belovo,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2530.jpg,সপ্তাহে এক দিন memos সপ্তাহে সাত দিন,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0988.jpg,সৌদি আরবে আজ থেকে রোজা শুরু বাংলাদেশি শয়তানঃ সৌদি শয়তানঃ,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0495.jpg,ওহ মার্কস লেনিনের নাম করে মেয়েবদের শ্লীলতাহানি করিস? ঠিকাছে এবার তাহলে দেওয়ালের দিকে মুখ করে দাঁড়া তুই,Political,1,0.058823529411764705,Political,True,Political,True,True,Political
train2298.jpg,wisest chicano আদি বিজেপি বনাম নব্য বিজেপি পশ্চিমবঙ্গবাসী,Political,2,0.25,Political,True,Political,True,True,Political
train2662.jpg,মা সিরিয়াল তো শেষ. এখন কি আবার নানী সিরিয়ালের আগমন ঘটবো নাকি? mocha,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1997.jpg,kkuski late আগৈরকালের আড্ডা com etokhushi এখনকার আড্ডী ireeeeetee,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0130.jpg,পাঠ্য বই কে কে আনেনি চেক করতে আসা স্যার ব্যাঞ্চের সামনে বই না পেয়ে স্যারের হাতে যার খাওয়া আযার বন্ধুরা pals set এদিকে অন্য সাজ্জেক্টের বই ব্যাঞ্চের সাযনে রেখে যার খাওয়া থেকে বেচে যাওয়া আমি,NonPolitical,1,0.02857142857142857,Political,False,NonPolitical,True,False,Political
train0247.jpg,লেখাপড়া ছাড়া কখনো আনি অপিনারসথে ডিগ্রি লভক্বীযয়নী একমতন থমোমিটীরতো লেখাপড়ী জানেন তাওতোওয় ডিগ্রি আছে বুঝলি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1988.jpg,অমির প্রতিলিক change genes আমার বন্ধুদেরকে আমার মত ভীলো করে দও তুমি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1666.jpg,পুকুযের অর্ধেকমাথায় বেডি বাকী অর্ধেকে বেডিগো সাথে ফ্লার্টী!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1465.jpg,একটিভ স্যাস্টাস বন্ধ করার পর আমার বন্ধুঃ ভাই দেখ তো আমারে এক্টিভ দেখায় নাকি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0859.jpg,হসন ঘুম fulani শদচ সুইটি,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1942.jpg,when you fail bus extra প্রথমবার দিয়েছি শেষবীর নয়,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0800.jpg,ডাবল সেঞ্চুরির উপর ভ্যাট দিতে হবে সাকিব রিয়াদ ছিন্তা করিস আমরাতো বিবদেশকুরসি কিন্তু না,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0179.jpg,থার্টি ফাস্ট নাহঢ tangaila ডার্টি ফাস্ট নাহঢ,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0724.jpg,winning lottery was olympic sport জসীম,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0393.jpg,একসটথ সবকাজিনরা মথিলে গ্রপ পিকচার তলার স্বপ্ন prison স্বপ্নটই থেকে গল,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1753.jpg,টা বন্ধুর মিধ্যে আপনিই সেই ভালো বন্ধুটা মোবামক যে কিনা মিশন বাদ দিয়ে তারাবীহ পুরো রাকাতই পরেছেন,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0248.jpg,ইদের আগে দিয়ে যখন নাপিত হেয়ার স্টাইলের বারোটা বাজিয়ে দেয় চন wutuonecouldi lose,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1625.jpg,during প্রধানমন্ত্রিত্ব প্রধানমন্ত্রিত্ব,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1892.jpg,"qurtuws neatlislaryuuliii জলীললা, এইডা আবার কি কইলা?? মানে ilnlauergururnangsu uikmuia",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0205.jpg,rome বাংলা কি বসা গ্রহণের আগে সবার খাওয়া হয়ে গেছে তো?,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1370.jpg,সদ্য বিবাহত রয থকে মখব শযৃগলশুদর শুষা যায় আইজকা ভূমিকম্প হচ্ছে,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1028.jpg,এই যে মন্ত্রীসভায় রদবদল মনেহয় পরিবর্তন কিছু হবে? প্রথম ব্যাচের খাওয়া শেষ এবার দ্বিতীয় ব্যাচ খাবে,Political,1,0.0625,Political,True,Political,True,True,Political
train1254.jpg,aiciiit ইদের কতদিন আগে চুল কাটালে ইদের দিন চুল ঠিকঠাক দেখাবে? এই বিষয়ক গুরুত্বপূর্ণ আলোচনা,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0195.jpg,hang gat আরোহী কি? বায়োমেট্রিক পদ্ধতিতে সিমর রেজিস্ট্রশন করসো,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2721.jpg,আম্মু বাইবে কোথাও মনে হয় মারামারি লাগ halal memos,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0272.jpg,"ছেলেরী জবরে আম্মু, আমি মনে হয় আর বাঁচবো না skies aware mairaila মেয়েরা জ্বরে",NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2423.jpg,beiiiee রবি ঠাকুরের আগের নাম কি ছিলো?? একটেল ঠাকুর কেনণা একটেল এখণ রবি!!,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1106.jpg,শম কাব বন্ধুরা মাল মাঠ ক্রিকট ফুটবল খলাত গায়ছিল? আমি chowdhuri sourer অনেকজনেক দিন জগৈরকথা adits roy,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2050.jpg,কাউকে বেশি লাই দিলে লরকান ঢুগিকামি মাথায় উঠে বসবেই,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2460.jpg,যাইএকটু এসপ্পিপার্কদিয়েঘুরে আসি tangaila sarcasm nifladrohridoy দূরবালযইয়াকিহরে সমার কেউনাই,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train0321.jpg,telling mother আম্মু মাত্র এক বিষয়ে ফেইল করসি আব্বুরে বইল না bine,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train2352.jpg,বান্ধবীর বয়ফ্রেন্ডকে বলে ডাকতে ডাকতে সেই জিজুই যখন আপনকে ভীলৌবাসি বলে প্রপৌজ করে বসে abri এতটাও আপন করতেবলিনিআমি জিজু জিজু,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
train1659.jpg,বাথরুমে ঢুকে লাইট বন্ধর করে দিয়েছি মোবারক কারণ আগেরবার আফফিকার জসল পরিষ্কার করার সময় বন্ধু ভিডিও করে আমাকে ব্লাকমেইল করছিলো,NonPolitical,0,0.0,NonPolitical,True,NonPolitical,True,True,NonPolitical
